ID,Tweet,Created_at,Location,Geo_coordinates,Followers_for_the_user,Friends,Sentiment_analysis 
1070803741341827072,"Si ha sucedido esto, ¿qué sucederá cuando China defienda a Irán con el asunto y qué medidas tomará Trump al respect… https://t.co/7dPMvG6V0D",2018-12-06 22:14:41,SEVILLA,None,371,199,0.0
1070803741027254272,"RT @LincolnsBible: Why didn't any cable news outlet cover the child rape affidavit filed against Epstein &amp; Trump, which was in public domai…",2018-12-06 22:14:41,,None,1395,1399,0.0
1070803741438169088,RT @leeleeb50: What are the odds that trump listened to Brian Mulroney's words and took them to heart?,2018-12-06 22:14:41,Germany,None,1837,3611,0.0
1070803742675464192,@Dianne_Emerson @krassenstein The Appellate court saying Trump could not end their application or deny their residency here!,2018-12-06 22:14:41,"San Diego, CA",None,58,113,0.0
1070803742839181315,"RT @SavingAmerica4U: 🔴IT'S OFFICIAL: We Now Have Undeniable Proof, That Corrupt and Fired Former FBI Director James Comey Lied to the FISA…",2018-12-06 22:14:41,nowhere,None,328,672,-0.25
1070803742931460096,"@realDonaldTrump The stock market on the day Trump signed the tax bill: 24,754

The stock market today, nearly a ye… https://t.co/zcJgvhUUID",2018-12-06 22:14:41,United States,None,309,1089,0.1
1070803743086690304,"RT @reedgalen: In the dictionary under schmuck it says ""see @CLewandowski_"" https://t.co/BkxG17bp6X",2018-12-06 22:14:41,,None,411,845,0.0
1070803743287984129,RT @IndivisNewRoc: Plz support NY Assemblywoman Rozic's proposed legislation to rename NY's Donald J. Trump State Park to Heather D. Heyer…,2018-12-06 22:14:41,Earth,None,93,606,0.0
1070803743434858498,"RT @PalmerReport: Donald Trump and NRA busted for illegal 2016 campaign conspiracy, just as Maria Butina plea deal falls into place https:/…",2018-12-06 22:14:41,,None,338,135,-0.5
1070803743132803080,https://t.co/3VvGreCOVx this is going to be a very exciting great day for Trump haters and it will be a day followe… https://t.co/9fVZcG1F7T,2018-12-06 22:14:41,,None,340,611,0.595
1070803743329935360,"RT @Fahrenthold: Story says that the Trump golf club has a shuttle that drives this employee -- and others -- to work, b/c the club knows t…",2018-12-06 22:14:41,St John US Virgin Islands 🇺🇸,None,12931,14639,0.0
1070803743418040320,RT @treasonstickers: The irony of the MAGA morons paying for Mike Flynn’s legal defense fund TO FLIP ON TRUMP while the morons scream at li…,2018-12-06 22:14:41,SE FLORIDA,None,7241,7420,-0.46666666666666673
1070803743732625408,RT @PoliticusSarah: Trump And The NRA Busted For Illegal Coordination https://t.co/rxvCLSIMp6 via @politicususa,2018-12-06 22:14:41,"Long Beach, NY",None,254,322,-0.5
1070803743581515776,"RT @JessicaValenti: “We are tired of the abuse, the insults, the way he talks about us when he knows that we are here helping him make mone…",2018-12-06 22:14:41,Wānaka ~Te Waipounamu. Aotearoa New Zealand.,None,4592,4016,-0.4
1070803743678058496,She deserves full citizenship for having to endure this. 🙄,2018-12-06 22:14:41,,None,723,1097,0.35
1070803743996809216,"RT @MyChickenDinner: If Donald Trump wanted Hillary Clinton locked up, he should have hired her to work on his campaign.",2018-12-06 22:14:41,Earth,None,5476,6011,0.0
1070803744227557377,"RT @EdKrassen: BREAKING:  Nancy Pelosi just stood up to Trump, telling him that she will not give him his stupid wall.

Nancy Pelosi's spin…",2018-12-06 22:14:41,Belgium,None,501,426,-0.7999999999999999
1070803744235905024,RT @rmasher2: The irony of this whole sad sorry affair is that Trump &amp; his Crime Family could've gotten away with it. Trump Tower Moscow. P…,2018-12-06 22:14:41,"Downers Grove, IL",None,671,408,-0.26666666666666666
1070803744110010369,RT @Emolclause: #BREAKING: @GOP Sen @ChuckGrassley is BLOCKING efforts to have #DonJr testify again before the senate judiciary committee t…,2018-12-06 22:14:41,United States,None,897,1280,0.0
1070803744298659842,"RT @SumatraSue: President Trump or the DOJ must declassify documents proving the Obama/Clinton WITCH HUNT.
The American people have a right…",2018-12-06 22:14:41,"California, USA",None,1200,818,0.0
1070803744227504129,"RT @rusosnith: Esto es hermoso. El nuevo asesor tecnológico de Trump Tuitea algo, se come un espacio y genera un link. Alguien compra el li…",2018-12-06 22:14:41,,None,77,122,0.0
1070803744684691457,"RT @DanRather: Trump apparently shrugged off coming debt crisis with ""Yeah, but I won't be here."" Sadly that sentiment could also apply to…",2018-12-06 22:14:41,"Charlotte, NC",None,5905,4918,-0.225
1070803744663584768,"RT @chipps_timothy: @realDonaldTrump 
Please excuse me, for lack of a better term. Robert Mueller is a boil on the ass of America! He has b…",2018-12-06 22:14:41,USA,None,9869,9974,0.2875
1070803744806191104,"RT @TheSWPrincess: Top lawyer in nation calls appointment of Acting AG Whitaker a ""constitutional crisis."" It's a ""power grab"" by Trump to…",2018-12-06 22:14:41,Coastal Zone,None,5464,2887,0.25
1070803744827289600,RT @MaddowBlog: Donald Trump probably should have listened to Barack Obama regarding Mike Flynn. https://t.co/Ik2T50US4M,2018-12-06 22:14:41,United States,None,89,458,0.0
1070803745091375104,"RT @TheGoodGodAbove: Dear @TwitterSafety,

Someone is desperately trying to get My Holy and Divine Account shut down by reporting every twe…",2018-12-06 22:14:42,,None,1875,1867,-0.37777777777777777
1070803744969842688,"RT @Pismo_B: All Class: Laura Bush's Sweet Message To Melania Trump

""Thanks to Mrs. Trump for inviting our family to the White House to se…",2018-12-06 22:14:42,"Santa Maris, Ca",None,16842,18155,0.18333333333333335
1070803745238331392,@CNNPolitics I knew @CillizzaCNN couldn’t leave Trump out of an article,2018-12-06 22:14:42,,None,631,994,0.0
1070803745364074496,RT @1979kog: @RashidaTlaib @chrislhayes Wasn’t Gary Cohn the Economic Advisor to Trump who pushed for the corporate welfare tax break;who w…,2018-12-06 22:14:42,,None,7,162,0.1
1070803745443729409,"RT @RealDLHughley: Ironic how ppl say #Trump is acting presidential while #Bush lies in state. You can’t tear gas children, grab women by t…",2018-12-06 22:14:42,,None,474,868,0.1
1070803745452126209,@noagendaquotes @adamcurry Has always been amazon. That's why Trump wants to tax them. Levelling the playing field.,2018-12-06 22:14:42,Malaysia,None,19,30,0.2
1070803745888452609,"RT @LaurenIris2: @PreetBharara Also, this charmer:
“If she gets to pick her judges, nothing you can do, folks,” Mr. Trump said, as the crow…",2018-12-06 22:14:42,Texas,None,1796,2811,0.0
1070803745808670720,"RT @EdKrassen: BREAKING:  Nancy Pelosi just stood up to Trump, telling him that she will not give him his stupid wall.

Nancy Pelosi's spin…",2018-12-06 22:14:42,,None,304,1399,-0.7999999999999999
1070803745896890373,"RT @amishra77: This is very interesting. Khalid A. Al-Falih, Minister of Energy of Saudi Arabia, is implicitly saying that Prime Minister M…",2018-12-06 22:14:42,YOW / CJB ,None,437,2000,0.65
1070803746454687744,RT @CNN: A lobbying firm backed by Saudi Arabia booked hundreds of rooms at the Trump International Hotel in Washington shortly after the 2…,2018-12-06 22:14:42,Never the Same Location,None,261,563,-0.06666666666666667
1070803746559545345,"RT @maddow: Blunt, angry @MiamiHerald editorial calling for resignation of Trump Labor Secretary Alex Acosta after the shattering expose fr…",2018-12-06 22:14:42,"Port Orange, Fl",None,702,557,-0.5
1070803746437980160,"RT @HillReporter: Trump 2020 Campaign Has Funneled Over $1 Million To His Businesses, New Report Claims https://t.co/NjuOyNmKI0",2018-12-06 22:14:42,South ,None,714,2506,0.13636363636363635
1070803746794426368,"RT @EdKrassen: To everyone who is angry that Hillary Clinton didn't shake Donald Trump's hand at George H.W. Bush's funeral, but totally fi…",2018-12-06 22:14:42,,None,90,504,-0.25
1070803746731495427,@mrshaunrose @ElleWild_writer @rizodeoro7 @realDonaldTrump Who is concerned about the Communist party? I'm more con… https://t.co/D4xQqmJD0y,2018-12-06 22:14:42,key west,None,89,267,0.5
1070803746756583426,"Where's the lie, though?
 https://t.co/EPJoPEELXY",2018-12-06 22:14:42,Hollers of Montucky,None,414,715,0.0
1070803747457003521,RT @TheGoodGodAbove: CNN is reporting that Trump admin thinks arrested Chinese executive can be used to help trade talks with China. How th…,2018-12-06 22:14:42,America Was Already Great 🇺🇸,None,3059,4995,0.0
1070803747683454977,"RT @AaronBlake: Hey look it's a column in which William Barr says it was totally okay for Trump to fire Comey.

https://t.co/kGw9HgbzJ8

Th…",2018-12-06 22:14:42,"washington, DC",None,81865,2217,0.5
1070803748090462211,"What liberal scumbags they are, all of them.  they deserve whatever Trump throws at them, since they are so despicable.",2018-12-06 22:14:42,,None,10,50,0.0
1070803748207898625,"@MissLynneO @DbAshby @weneedtotalk @Jaspiehorn Wow, a grand total of 30k for a planned event in a country with 50+… https://t.co/eXpfr3gVAF",2018-12-06 22:14:42,,None,4,35,0.19999999999999998
1070803748237271040,RT @SenWarren: Saudi Arabia used American lobbyists to rent hundreds of Trump hotel rooms and dupe veterans into secretly pushing the Saudi…,2018-12-06 22:14:42,,None,13852,13681,-0.2
1070803748832841728,"RT @ddale8: The Trump-friendly Hanukkah crowd at the White House chanted ""four more years."" Trump said, ""Thank you very much...it is actual…",2018-12-06 22:14:42,Bluegrass,None,1448,1955,0.2333333333333333
1070803748727992320,RT @waltshaub: This tweet is the ultimate sign of our times. The media grades the man on a curve. https://t.co/0zueLvYLb7,2018-12-06 22:14:42,"Scotland, United Kingdom",None,115,107,0.0
1070803749034229761,"RT @thehill: Obama energy adviser: Trump administration is moving ""backwards"" https://t.co/rpWPxf0h7j https://t.co/ElxH7QiVGX",2018-12-06 22:14:42,,None,36,102,0.0
1070803749281644544,RT @DevlinBarrett: SCOOP: Trump has told advisers he will nominate William Barr to be the next attorney general; announcement could come in…,2018-12-06 22:14:43,"North Carolina, USA",None,1466,2416,0.02500000000000001
1070803749499691010,RT @politicususa: Trump And The NRA Busted For Illegal Coordination https://t.co/fLTTzOEIMk via @politicususa,2018-12-06 22:14:43,United States,None,140,213,-0.5
1070803749734621184,RT @DiamondandSilk: Jeb Bush Praises Trump for What He Did Following Bush Sr.’s Death: He Seriously ‘Couldn’t Have Been Nicer’ https://t.co…,2018-12-06 22:14:43,,None,326,239,-0.16666666666666666
1070803749491240960,Melania’s standing there like “fuck Hanukkah” 😂 she’s totally forced to be there,2018-12-06 22:14:43,CA,None,145,105,-0.35000000000000003
1070803749881425921,RT @MichaelDelauzon: Lara with Luke and Grandpa Trump over her shoulder. Posted by her today. https://t.co/0G9mt0UjeS,2018-12-06 22:14:43,,None,3728,4827,0.0
1070803749998919681,"RT @MyChickenDinner: If Donald Trump wanted Hillary Clinton locked up, he should have hired her to work on his campaign.",2018-12-06 22:14:43,"near Nashville, Tennessee",None,450,511,0.0
1070803750216982528,There will be no 2020 ticket.,2018-12-06 22:14:43,New York City,None,3967,1267,0.0
1070803748782510080,@Ecaruso6 Who is it in your world? Who is it in Trump's world? Anyone who disagrees with him. We can debate all day… https://t.co/EvyWuLN14p,2018-12-06 22:14:42,"Detroit, MI",None,805,2391,0.0
1070803750170845184,#OrangeConMan,2018-12-06 22:14:43,3rd planet from the sun,None,16816,13075,0.0
1070803750699368448,RT @esaagar: Loud cheers at the White House Hanukkah reception after Trump mentions recognizing Jerusalem as the capital of Israel. Chants…,2018-12-06 22:14:43,"Wyandotte, MI",None,175,358,0.05
1070803751060029441,"RT @TheGoodGodAbove: Dear @TwitterSafety,

Someone is desperately trying to get My Holy and Divine Account shut down by reporting every twe…",2018-12-06 22:14:43,Mandalore,None,513,454,-0.37777777777777777
1070803751009701889,"RT @TalbertSwan: Stock market lost 600 points back in October wiping out all 2018 Gaines.

It dropped 800 points two days ago and suffered…",2018-12-06 22:14:43,,None,315,142,0.0
1070803751093628928,"RT @EdKrassen: The NRA appears to be in a boatload of trouble.  

I really don’t care, do u?
https://t.co/UXW4pTo7FK",2018-12-06 22:14:43,"Florida, USA",None,95,312,0.0
1070803751202476032,"RT @wesley_jordan: Giuliani absolutely skewered Trump while describing how insanely hard it was for the ""stable genius"" to answer Mueller's…",2018-12-06 22:14:43,,None,876,1138,-0.04583333333333334
1070803751311568896,"RT @RL9631: Trump Approved Pick!
🎄@Lady_Vi_2U 
🎄@Maggieb1B 
❄️@luluHru 
🎁@kidgolferman 
🎄@RL9631 
🎄@ChrisRowland9 
🎁@JulieReichwein1 
❄️@tn…",2018-12-06 22:14:43,United States,None,4086,4417,0.0
1070803751231873024,"RT @MyWchu: Deadline White House (MSNBC): Daniel Goldman on Whitaker...""He can see any documents that Mueller has, unredacted. The big ques…",2018-12-06 22:14:43,"S.F Bay Area, CA.",None,3528,3079,0.0
1070803751244566528,@CBCPolitics Hey idiot. Science is fact! There is scientific research and evidence from scientists worldwide of… https://t.co/GrE3JRe0ud,2018-12-06 22:14:43,,None,80,651,-1.0
1070803751433367552,"RT @mikespiesnyc: Please read my latest investigation, published in partnership with Mother Jones: Documents Point to Illegal Campaign Coor…",2018-12-06 22:14:43,Montana,None,2828,3229,0.0
1070803751521312768,RT @Fahrenthold: Helluva story. https://t.co/R6phWzYDJn,2018-12-06 22:14:43,,None,4588,5048,0.0
1070803751840112640,"RT @AlexNBCNews: Well this is something... 
Making President Trump’s Bed: A Housekeeper Without Papers https://t.co/BpK4RT1YLM",2018-12-06 22:14:43,'Merica,None,40,51,0.0
1070803751643086848,EXCELLENT READ! Please take the time to give this info your focused attention. I so enjoyed Rex’s tweets &amp; miss see… https://t.co/kK7pmcYJAY,2018-12-06 22:14:43,,None,3798,4655,0.75
1070803752142155776,"RT @krassenstein: BREAKING:  Nancy Pelosi says that the funding for Trump's 'immoral, ineffective, expensive' border wall is not happening!…",2018-12-06 22:14:43,,None,375,706,-0.5
1070803753027166209,Housekeeper at Trump’s New Jersey Golf Club Is Undocumented: NYT https://t.co/D7c8jdbDMd via @thedailybeast,2018-12-06 22:14:43,Neverland,None,1159,4511,0.13636363636363635
1070803753014583296,RT @mitchellvii: I think the #Media is becoming increasingly concerned that Mueller will have nothing on Trump. https://t.co/fiqttBRSTF,2018-12-06 22:14:43,The Republic of TEXAS!!!!,None,1118,2104,0.45
1070803753220145152,RT @krassenstein: Yesterday It took Trump an entire motorcade to cross the street in Washington D.C.  Here’s a video of Obama walking two m…,2018-12-06 22:14:43,"Atlanta, GA",None,94,510,0.0
1070803753148841985,"RT @marklutchman: Jeb Bush just broke his silence on the generosity the Trump’s showed the Bush family.

Finally class wins, the two famili…",2018-12-06 22:14:43,,None,1764,2742,0.15
1070803753408827393,Scott Pruitt will always be the quintessential Trump cabinet Secretary because the public corruption was so brazen… https://t.co/nXjj2yhv5e,2018-12-06 22:14:44,United States,None,1246,2989,0.0
1070803753576542209,RT @PhilipRucker: this is an incredible story -- the illegal immigrant who has been fluffing President Trump's pillows and making his bed a…,2018-12-06 22:14:44,,None,5273,5762,0.2
1070803753580814341,"RT @saradannerdukic: You mean when he shuffled in with his coat on like he was late to a live show, treated a Marine like his personal serv…",2018-12-06 22:14:44,,None,305,494,-0.11903409090909092
1070803754075734016,"RT @HanPatriote: Taux de popularité :

Salvini : 54%
Trump : 50%

Macron : 18%",2018-12-06 22:14:44,France,None,79,205,0.0
1070803754008621058,"@Aksam Amaan kim takar #ABD li senatörleri. :)))
En büyük diktatör @realDonaldTrump Prensin arkasında durduğu müdde… https://t.co/NSbe3RRCi0",2018-12-06 22:14:44,Türkiye - İzmir - Karşıyaka,None,674,806,0.5
1070803754134339584,"RT @HillReporter: Trump 2020 Campaign Has Funneled Over $1 Million To His Businesses, New Report Claims https://t.co/NjuOyNmKI0",2018-12-06 22:14:44,Arizona,None,366,389,0.13636363636363635
1070803754256134146,RT @samstein: Trump had undocumented laborers working at his golf courses and even making his bed https://t.co/Kf8lDJtuUe,2018-12-06 22:14:44,"Ohio, USA",None,15,75,0.0
1070803754751021063,"RT @joefaz: Devin Nunes Was The Point Man For The House GOP Russia Cover-Up
This would really be gratifying if this traitor goes down for t…",2018-12-06 22:14:44,Phillipsburg Missouri USA,None,2746,4683,0.022222222222222213
1070803754855923714,"RT @Zigmanfreud: It’s SO weird that Barack Obama (the “Muslim”) knew all the words to the Apostles’ Creed, and Donald Trump (the Evangelica…",2018-12-06 22:14:44,"Birmingham, AL",None,87,272,-0.5
1070803754864173057,RT @AMluvinit2: Why isn't every media Outlet carrying this story? To be honest I'm tired of everything we hear is about Trump. Cover Trump'…,2018-12-06 22:14:44,"San Diego, CA",None,5766,6196,0.09999999999999998
1070803754956541952,"RT @iamwandasykes: So from the feedback I’m seeing, Trump deserves an ice cream tonight since he was so good at the funeral this morning.…",2018-12-06 22:14:44,,None,120,201,0.7
1070803755023634432,"RT @mikespiesnyc: Please read my latest investigation, published in partnership with Mother Jones: Documents Point to Illegal Campaign Coor…",2018-12-06 22:14:44,,None,14,204,0.0
1070803755140960257,RT @PalmerReport: Watergate's John Dean now says Donald Trump Jr and Jared Kushner are both going down https://t.co/yfnrPFlnqe,2018-12-06 22:14:44,"California, USA",None,4291,5003,-0.15555555555555559
1070803754973163520,"RT @MollyJongFast: “In fact, Ivanka never challengers her father; she merely boosts decisions he’s already made. She didn’t call out her fa…",2018-12-06 22:14:44,,None,790,899,-0.5
1070803755074011136,RT @thebradfordfile: President Trump offered an immigration deal with a pathway to citizenship for 1.8 million illegal aliens. Democrats sa…,2018-12-06 22:14:44,,None,11058,10278,-0.5
1070803755535228928,"“Bush reminds us that when the studio audience tires of the reality show, a better, kinder, more American style of… https://t.co/A5UykL0vX6",2018-12-06 22:14:44,Citizen of America ,None,3445,2456,0.3333333333333333
1070803755749335041,RT @1979kog: @RashidaTlaib @chrislhayes Wasn’t Gary Cohn the Economic Advisor to Trump who pushed for the corporate welfare tax break;who w…,2018-12-06 22:14:44,,None,203,1481,0.1
1070803756068061184,@iVividz @secretlabchairs Trump gonna sue you,2018-12-06 22:14:44,,None,126,142,0.0
1070803756932050945,"RT @EdKrassen: To everyone who is angry that Hillary Clinton didn't shake Donald Trump's hand at George H.W. Bush's funeral, but totally fi…",2018-12-06 22:14:44,,None,1766,5003,-0.25
1070803757040979968,"RT @funder: BREAKING: Republican lobbyist just told me White House staffers are “in shock,” saying they weren’t aware Mueller or the FBI co…",2018-12-06 22:14:44,Southern California,None,116,98,0.125
1070803757401866241,"RT @markos: PERFECT

Also violates Trump's campaign promise that Mexico would pay for it. https://t.co/0LptFCwBOW",2018-12-06 22:14:44,Colorado,None,290,200,1.0
1070803758534352899,"RT @MyChickenDinner: If Donald Trump wanted Hillary Clinton locked up, he should have hired her to work on his campaign.",2018-12-06 22:14:45,,None,101,457,0.0
1070803758437720064,"RT @krassenstein: BREAKING:  Senators Lindsey Graham, Dianne Feinstein, Marco Rubio, Ed Markey, Todd Young and Chris Coons have introduced…",2018-12-06 22:14:45,"Manhattan Beach, California",None,3781,5001,0.1
1070803758488174596,For God’s sake! Bury the man! The media crucified him - remember blood for oil? They are dragging this out to come… https://t.co/9kC1pr15UR,2018-12-06 22:14:45,,None,7,29,0.0
1070803758295146497,"So basically another @realDonaldTrump sycophant. And one that is clearly delusional at that.

Even @FoxNews said th… https://t.co/B3fIojIEHw",2018-12-06 22:14:45,,None,52,338,0.10000000000000002
1070803758857228290,@Jade_Bekhti Trump n'est pas d'extrême droite !,2018-12-06 22:14:45,,None,663,340,0.0
1070803759104778240,Cuomo Condemns Lemon For What He Said He’d Do To Trump At HW’s Funeral If He Were Obama https://t.co/N8vScaW48m via @dailycaller,2018-12-06 22:14:45,,None,12084,11993,0.0
1070803759373144065,"RT @pocono_mtn: Dear Trump Haters?
Are you just unaware of the crimes committed by the Obama admin or do you just refuse to believe them or…",2018-12-06 22:14:45,"Gainesville, FL",None,3382,5003,0.0
1070803759352213504,"@thansen808 @DenbrotS and I think that's why so many people are angry, because Trump was there, like his physical b… https://t.co/HqjThzSlSe",2018-12-06 22:14:45,"Livonia, MI",None,255,1433,0.0
1070803759544991744,Canada Worries Trump Could Strike Back After Alberta Cut Oil Production https://t.co/7aix043lDe,2018-12-06 22:14:45,"Seattle, WA",None,616,837,0.0
1070803759515734017,"RT @MyChickenDinner: If Donald Trump wanted Hillary Clinton locked up, he should have hired her to work on his campaign.",2018-12-06 22:14:45,New Jersey,None,524,155,0.0
1070803759700340736,"RT @emptywheel: The more I think about this national debt story, the more I realize Trump is doing the same on climate change. https://t.co…",2018-12-06 22:14:45,,None,174,274,0.3333333333333333
1070803760811794432,RT @RaphaelleBacque: « Emmanuel Macron s’apprête à vendre la France à l’ONU. » La rumeur peut paraître ridicule mais elle court sur les sit…,2018-12-06 22:14:45,,None,22,56,0.0
1070803761189183489,RT @tribelaw: The Constitution’s Emoluments Clauses were designed to prevent our presidents from putting America’s interests up for sale an…,2018-12-06 22:14:45,,None,277,25,0.0
1070803761155715073,RT @WhiteHouse: President Trump Delivers Remarks at a Hanukkah Reception https://t.co/1RKmIQEY21,2018-12-06 22:14:45,,None,2490,4988,0.0
1070803761348648960,RT @sahluwal: Watching people drag Hillary for not acknowledging Trump is a reminder that women who face misogyny are often held to a highe…,2018-12-06 22:14:45,,None,102,261,-0.1
1070803761352851457,"RT @matthewamiller: Because Mueller blots out the sun, I think people are missing the importance of what SDNY might say about Cohen's coope…",2018-12-06 22:14:45,Pure Michigan ❣️,None,1889,1876,-0.2
1070803761218543616,RT @PoliticusSarah: Trump And The NRA Busted For Illegal Coordination https://t.co/rxvCLSIMp6 via @politicususa,2018-12-06 22:14:45,"Resistance, USA",None,2392,2775,-0.5
1070803761831051264,@buuddyy99 Yeah. Way more than anyone else I follow bar Donald Trump. And that's saying something.,2018-12-06 22:14:46,Abu Dubai,None,6111,1711,0.5
1070803762065723392,RT @HillReporter: Trump’s New Jersey Golf Resort Employs Illegal Immigrants https://t.co/DPwo6Q4fKF,2018-12-06 22:14:46,Central Valley Of California ,None,82,500,-0.18181818181818182
1070803761742995456,"@vintagejwats @charlieboy_ron @washingtonpost @SteveKerr No. IMHO, he's a moron elitist ...the same as Trump.",2018-12-06 22:14:46,PA,None,529,938,-0.4
1070803761906503680,Wonderful to see our Official 2018 White House Christmas Ornament feature so prominently in this @washingtonpost… https://t.co/ZPIyrLwZhp,2018-12-06 22:14:46,"Washington, DC",None,104744,1123,0.5
1070803762044919809,"RT @MyChickenDinner: If Donald Trump wanted Hillary Clinton locked up, he should have hired her to work on his campaign.",2018-12-06 22:14:46,Massachusetts,None,310,489,0.0
1070803762229465088,RT @MZHemingway: Why 'SNL' Still Can't Find Its Footing In The Trump Era - The Federalist https://t.co/WNjgiaVDjg,2018-12-06 22:14:46,"Toronto, Ontario, Canada ",None,616,3637,0.0
1070803762401427456,"RT @DanRather: Trump apparently shrugged off coming debt crisis with ""Yeah, but I won't be here."" Sadly that sentiment could also apply to…",2018-12-06 22:14:46,"Dilworth, MN",None,738,1239,-0.225
1070803762397073408,RT @politicalmath: This is probably the first time that Trump and Obama had the same position on something https://t.co/Adx9dXphT3,2018-12-06 22:14:46,Maui,None,245,856,0.125
1070803762518913024,RT @RevistaZocalo: #ComunicaciónPolítica  Discurso de odio contra la Caravana Migrante: El Trump que llevamos dentro https://t.co/I7MlDWKau…,2018-12-06 22:14:46,"Guadalajara, Jal.",None,3836,2113,0.0
1070803762489499648,"RT @MeetThePress: .@KimberlyEAtkins on if Mueller is looking into Trump's Saudi relationships: ""There are other investigations going on ...…",2018-12-06 22:14:46,Northeast,None,3734,1911,-0.125
1070803762661314560,"Donald Trump and NRA busted for illegal 2016 campaign conspiracy, just as Maria Butina plea deal falls into place… https://t.co/ldqkbpWg01",2018-12-06 22:14:46,,None,429,267,-0.5
1070803762774601729,"RT @abalcerzak: Incredible work: 
“This is very strong evidence, if not proof, of illegal coordination” -Larry Noble, former @FEC general c…",2018-12-06 22:14:46,,None,88,356,0.2688888888888889
1070803762850160640,RT @danpfeiffer: Former White House Communications Director who now works for Fox issues press release supportive of White House at the req…,2018-12-06 22:14:46,"Logan, UT",None,1301,857,0.125
1070803763190005760,"RT @peterdaou: How many times are women politicians going to be told to go away, to shut up, to quit, to go knit? How many times are people…",2018-12-06 22:14:46,,None,746,372,0.5
1070803763550670850,"WoW, seriously! With ""friends"" like @RudyGiuliani...",2018-12-06 22:14:46,Southeast Arkansas,None,1242,1150,-0.15833333333333333
1070803763948965888,"RT @PodSaveAmerica: New Pod! Michael Flynn’s cooperation is rewarded, Republicans subvert democracy in Wisconsin, Trump’s tweets tank the m…",2018-12-06 22:14:46,"Los Angeles, CA",None,291658,1,0.17045454545454544
1070803764150439937,"RT @BlueRidgeLEO: Manchin throwing coal under the bus, AGAIN, and stabbing WV voters in the back, as he sides with leftist environmentalist…",2018-12-06 22:14:46,"Toronto,Canada",None,7214,7100,-0.21666666666666667
1070803764133748737,"RT @maddow: Blunt, angry @MiamiHerald editorial calling for resignation of Trump Labor Secretary Alex Acosta after the shattering expose fr…",2018-12-06 22:14:46,"Chicago, IL New York, NY",None,6611,7269,-0.5
1070803764259500032,"Trump looking for an AG is trending, wow....he might end up going without an AG at this point.",2018-12-06 22:14:46,"St Louis, MO",None,988,1726,0.0
1070803764087611394,"RT @SassyKadiK: To those of you criticizing Hillary for not acknowledging Trump, fuck that.
Damn lucky she didn't knock him into next week.",2018-12-06 22:14:46,,None,6,199,-0.022222222222222237
1070803764343398401,RT @yashar: NEW: Meet Victorina Morales. She came to the US in 1999 from Guatemala. Since 2013 she has worked as a housekeeper at Trump’s N…,2018-12-06 22:14:46,,None,255,1442,0.13636363636363635
1070803764712480769,RT @SusanMa78328379: @findtruthQ God truly is Good to give us such a man as this... Thank You President Trump!,2018-12-06 22:14:46,"North Carolina, USA",None,3165,3226,0.35
1070803764863533056,"RT @juliehdavis: “We are tired of the abuse, the insults, the way he talks about us when he knows that we are here helping him make money.”…",2018-12-06 22:14:46,"Pine Bush, NY",None,705,482,-0.4
1070803764796407813,"RT @KenDilanianNBC: Oh, this is delicious.

Making President Trump’s Bed: A Housekeeper Without Papers https://t.co/u8ZDwx2e0j",2018-12-06 22:14:46,Chicago,None,423,765,1.0
1070803764930641921,"RT @stucam7771: It says a lot about Trump that he looks so uncomfortable/out of his depth at EVERY occasion he should be presidential.  

T…",2018-12-06 22:14:46,,None,282,267,0.0
1070803765085630464,"@stevebenen For Trump, it WAS easy. Betcha he didn't do it. For Giuli, it WAS hard, 'cause he probably had to do it.",2018-12-06 22:14:46,,None,9,38,0.07083333333333333
1070803764905459715,"RT @CindyPerry6: OMG, did I just hear @chucktodd compare Trump's pay for play to the @ClintonFdn? When is @NBCNews going to kick him to the…",2018-12-06 22:14:46,new york,None,708,1220,0.0
1070803765069004800,RT @BillOReilly: The trashing of Donald Trump began shortly after President Bush’s funeral ended in Washington yesterday afternoon.  It was…,2018-12-06 22:14:46,"Alaska, USA",None,142,28,0.0
1070803765152899072,cc @cjboxauthor,2018-12-06 22:14:46,Chicago,None,1331,606,0.0
1070803765194833920,".@EdKrassen THANK YOU FOR GETTING IT. I totally agree. In my experience as a Second Wave ardent socialist feminist,… https://t.co/3GSNlOMt1W",2018-12-06 22:14:46,,None,700,2929,0.0
1070803765240819712,#BernieSanders supporters would do well not to overestimate his support within the Democratic party at large. Many… https://t.co/WfMlHKWOVm,2018-12-06 22:14:46,"Arizona, USA",None,17,18,0.21428571428571427
1070803765245050880,"“We are tired of the abuse, the insults, the way he talks about us when he knows that we are here helping him make… https://t.co/XlyQbzoVfN",2018-12-06 22:14:46,"California, USA",None,1123,596,-0.4
1070803765584936961,"RT @ida_skibenes: Sexism is attacking Hillary for not smiling at Trump, the man who has harassed her basically every goddamn day for three…",2018-12-06 22:14:46,NY 📍/ JA🇯🇲💉,None,1254,748,0.0
1070803765664587776,RT @yashar: NEW: Meet Victorina Morales. She came to the US in 1999 from Guatemala. Since 2013 she has worked as a housekeeper at Trump’s N…,2018-12-06 22:14:46,NYC,None,146,1552,0.13636363636363635
1070803765656076288,"RT @MollyJongFast: “In fact, Ivanka never challengers her father; she merely boosts decisions he’s already made. She didn’t call out her fa…",2018-12-06 22:14:46,,None,337,1223,-0.5
